,IdSell,SellerG,Date,Price,Method,Type,Rooms,Distance,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt
10317,0798678,RT,27/05/2017,2800000.0,PI,h,4,5.3,2.0,4.0,2.0,750.0,192.0,1910.0
10318,0740193,Marshall,27/05/2017,1870000.0,PI,h,3,5.3,1.0,3.0,1.0,271.0,,
10319,0239554,Marshall,27/05/2017,2402500.0,S,h,3,5.3,2.0,3.0,2.0,273.0,,1900.0
10320,0285738,Jellis,27/05/2017,1955000.0,S,h,3,5.3,1.0,3.0,2.0,261.0,,1890.0
10321,0648955,Marshall,27/05/2017,1702000.0,SP,h,3,5.3,1.0,3.0,2.0,290.0,110.0,1900.0
10322,0767604,Gary,27/05/2017,500000.0,VB,u,2,5.3,2.0,2.0,1.0,0.0,,
10323,0885922,Marshall,27/05/2017,3399000.0,S,h,4,5.3,2.0,4.0,2.0,446.0,274.0,2002.0
10324,0025710,Jellis,27/05/2017,3900000.0,S,h,4,5.3,2.0,4.0,1.0,595.0,,
10325,0402855,Marshall,27/05/2017,697000.0,S,u,2,5.3,1.0,2.0,1.0,0.0,,
10326,0118245,Jellis,27/05/2017,802500.0,S,u,2,6.2,1.0,2.0,2.0,966.0,87.0,1970.0
10327,0289464,Jellis,27/05/2017,441000.0,S,u,1,6.2,1.0,1.0,0.0,0.0,50.0,1960.0
10328,0294185,Jellis,27/05/2017,2680000.0,S,h,3,6.2,2.0,3.0,4.0,522.0,,
10329,0742469,hockingstuart,27/05/2017,500000.0,S,u,2,6.2,1.0,2.0,1.0,1324.0,72.0,1970.0
10330,0242095,Miles,27/05/2017,738000.0,S,t,2,8.9,1.0,2.0,2.0,154.0,107.0,1985.0
10331,0020734,Barry,27/05/2017,715000.0,SA,t,3,8.8,2.0,3.0,2.0,192.0,,
10332,0995913,Barry,27/05/2017,800000.0,S,h,3,8.8,1.0,3.0,0.0,583.0,92.5,1945.0
10333,0283529,Jellis,27/05/2017,680000.0,S,t,2,8.8,1.0,2.0,1.0,129.0,106.0,2013.0
10334,0695032,Haughton,27/05/2017,1010000.0,S,h,3,8.8,1.0,3.0,2.0,648.0,,
10335,0572877,Miles,27/05/2017,630000.0,VB,u,3,8.8,1.0,3.0,1.0,277.0,,
10336,0077680,Haughton,27/05/2017,605000.0,S,h,3,8.8,1.0,3.0,2.0,377.0,115.96,1960.0
10337,0678444,Haughton,27/05/2017,580000.0,S,h,3,8.8,1.0,3.0,2.0,429.0,109.0,1950.0
10338,0218035,Miles,27/05/2017,444000.0,S,u,2,8.8,1.0,2.0,1.0,94.0,,
10339,0417799,Ray,27/05/2017,532000.0,S,h,2,8.8,2.0,2.0,1.0,220.0,,
10340,0536505,hockingstuart,27/05/2017,1600000.0,S,h,3,16.0,2.0,3.0,3.0,598.0,137.0,1960.0
10341,0336533,Barry,27/05/2017,677000.0,S,h,4,18.0,2.0,4.0,2.0,661.0,196.0,1999.0
10342,0190132,Brad,27/05/2017,737500.0,S,h,4,18.0,2.0,4.0,2.0,704.0,230.0,2004.0
10343,0819951,Barry,27/05/2017,520000.0,SP,h,3,18.4,2.0,3.0,2.0,530.0,169.0,1999.0
10344,0491939,Triwest,27/05/2017,553100.0,S,h,3,18.4,2.0,3.0,2.0,540.0,,1974.0
10345,0401428,Ray,27/05/2017,418000.0,S,h,3,18.4,2.0,3.0,1.0,435.0,,
10346,0272275,Sweeney,27/05/2017,505000.0,S,h,3,18.4,1.0,3.0,1.0,663.0,142.0,1995.0
10347,0472275,YPA,27/05/2017,492000.0,S,h,3,18.4,1.0,3.0,1.0,581.0,,
10348,0359983,hockingstuart,27/05/2017,680000.0,VB,h,4,18.4,2.0,4.0,3.0,800.0,158.0,1990.0
10349,0030628,Barry,27/05/2017,472000.0,S,h,4,18.4,2.0,4.0,2.0,546.0,,
10350,0508989,Greg,27/05/2017,442500.0,S,h,3,18.4,1.0,3.0,2.0,537.0,121.84,1980.0
10351,0441218,Ray,27/05/2017,1203500.0,S,u,3,12.3,2.0,3.0,2.0,311.0,127.0,2000.0
10352,0018106,hockingstuart,27/05/2017,1250000.0,VB,h,3,12.3,1.0,3.0,2.0,603.0,,
10353,0098375,Nelson,27/05/2017,1475000.0,S,h,3,7.8,1.0,3.0,2.0,424.0,114.0,1950.0
10354,0256185,Nelson,27/05/2017,1640000.0,S,h,3,7.8,1.0,3.0,2.0,617.0,158.0,1930.0
10355,0221324,YPA,27/05/2017,590500.0,S,h,3,14.0,1.0,3.0,1.0,708.0,90.0,1960.0
10356,0643481,O'Brien,27/05/2017,895000.0,S,h,3,14.5,1.0,3.0,1.0,589.0,157.0,1965.0
10357,0822115,Nelson,27/05/2017,790000.0,S,h,4,15.5,2.0,4.0,3.0,696.0,,1980.0
10358,0323300,Barry,27/05/2017,825000.0,S,h,3,11.7,1.0,3.0,0.0,534.0,,1965.0
10359,0440590,Barry,27/05/2017,806000.0,S,h,3,11.7,2.0,3.0,4.0,546.0,,
10360,0518469,Nelson,27/05/2017,698000.0,S,h,4,11.7,2.0,4.0,2.0,535.0,,
10361,0911149,Nelson,27/05/2017,752500.0,S,h,3,10.4,2.0,3.0,1.0,468.0,144.0,
10362,0236551,Edward,27/05/2017,400000.0,SP,u,1,3.4,1.0,1.0,1.0,0.0,56.0,2008.0
10363,0056031,Nelson,27/05/2017,715000.0,S,t,1,3.4,1.0,1.0,0.0,91.0,,2006.0
10364,0317564,Biggin,27/05/2017,1300000.0,SP,h,3,5.4,1.0,3.0,2.0,257.0,,1920.0
10365,0969958,Jellis,27/05/2017,660000.0,S,u,3,5.4,1.0,3.0,1.0,1096.0,,
10366,0296311,Jellis,27/05/2017,2425000.0,PI,h,4,5.4,3.0,4.0,1.0,638.0,,
10367,0251396,Jellis,27/05/2017,825000.0,S,t,2,5.4,1.0,2.0,3.0,193.0,107.0,1995.0
10368,0011534,Nelson,27/05/2017,682000.0,S,u,2,5.4,1.0,2.0,1.0,0.0,80.0,
10369,0528903,Kay,27/05/2017,3200500.0,S,h,5,5.4,2.0,5.0,2.0,842.0,,
10370,0424010,Ray,27/05/2017,1110000.0,PI,h,3,5.4,2.0,3.0,2.0,200.0,,
10371,0849744,Jellis,27/05/2017,2258000.0,S,h,4,7.3,1.0,4.0,2.0,836.0,173.0,1910.0
10372,0415364,Noel,27/05/2017,1650000.0,VB,h,3,7.3,3.0,3.0,1.0,204.0,,
10373,0093727,Buxton,27/05/2017,1250000.0,S,h,4,25.2,2.0,4.0,2.0,560.0,305.0,2005.0
10374,0360190,Ray,27/05/2017,520000.0,SP,h,5,14.0,2.0,5.0,3.0,545.0,171.0,1972.0
10375,0464878,Ray,27/05/2017,1218000.0,S,h,4,23.3,2.0,4.0,2.0,900.0,281.0,1994.0
10376,0874953,Noel,27/05/2017,1010000.0,S,h,4,23.3,2.0,4.0,2.0,620.0,,
10377,0241782,Harcourts,27/05/2017,383000.0,S,u,2,16.3,1.0,2.0,2.0,138.0,,
10378,0891536,Ray,27/05/2017,600000.0,S,h,3,16.3,2.0,3.0,2.0,534.0,121.0,1980.0
10379,0454419,Love,27/05/2017,487000.0,S,h,3,16.3,1.0,3.0,1.0,533.0,160.0,1970.0
10380,0834661,Love,27/05/2017,572000.0,S,h,3,16.3,1.0,3.0,2.0,640.0,140.0,1975.0
10381,0402492,Morrison,27/05/2017,650000.0,PI,u,2,14.6,2.0,2.0,2.0,248.0,120.0,1995.0
10382,0045481,hockingstuart,27/05/2017,793000.0,S,h,3,6.4,1.0,3.0,2.0,417.0,,
10383,0479783,Marshall,27/05/2017,2775000.0,PI,h,4,5.9,2.0,4.0,2.0,510.0,,
10384,0611701,Jellis,27/05/2017,1700000.0,PI,h,3,5.9,2.0,3.0,0.0,312.0,141.0,1920.0
10385,0086413,Jellis,27/05/2017,1060000.0,S,t,3,8.4,1.0,3.0,1.0,206.0,110.0,1980.0
10386,0469830,Marshall,27/05/2017,2400000.0,S,h,4,8.4,2.0,4.0,0.0,589.0,,
10387,0643169,hockingstuart,27/05/2017,530000.0,S,u,2,4.3,1.0,2.0,1.0,81.0,88.0,1980.0
10388,0011826,Raine,27/05/2017,450000.0,SP,u,2,4.3,1.0,2.0,1.0,0.0,93.0,1940.0
10389,0989303,Biggin,27/05/2017,1510500.0,SP,h,4,4.3,2.0,4.0,4.0,251.0,,
10390,0142351,Biggin,27/05/2017,353000.0,S,u,2,4.3,1.0,2.0,1.0,4977.0,79.0,2000.0
10391,0785178,McGrath,27/05/2017,1250000.0,SP,h,2,11.4,1.0,2.0,2.0,368.0,,1920.0
10392,0608130,Hodges,27/05/2017,2300000.0,S,h,5,11.4,2.0,5.0,2.0,904.0,,
10393,0517180,Harcourts,27/05/2017,720000.0,S,u,2,0.0,1.0,2.0,1.0,0.0,86.0,1976.0
10394,0249613,PRDNationwide,27/05/2017,295000.0,SP,h,3,31.7,1.0,3.0,4.0,600.0,122.86,1975.0
10395,0957883,hockingstuart,27/05/2017,347500.0,S,h,4,29.8,2.0,4.0,1.0,587.0,149.0,1990.0
10396,0626786,Reliance,27/05/2017,410000.0,S,h,3,31.7,2.0,3.0,2.0,740.0,119.0,1985.0
10397,0212653,Buxton,27/05/2017,1010000.0,S,t,3,20.0,1.0,3.0,2.0,309.0,,
10398,0062442,Greg,27/05/2017,1485000.0,S,h,5,20.0,2.0,5.0,2.0,720.0,174.0,1975.0
10399,0769241,Greg,27/05/2017,3750000.0,PI,h,3,3.0,2.0,3.0,1.0,411.0,,
10400,0967243,Greg,27/05/2017,1750000.0,VB,h,3,3.0,2.0,3.0,0.0,138.0,155.0,1885.0
10401,0325188,Ray,27/05/2017,480750.0,S,t,2,17.9,1.0,2.0,1.0,114.0,92.0,
10402,0910489,Ray,27/05/2017,725000.0,SP,h,5,17.9,2.0,5.0,2.0,574.0,,1970.0
10403,0493297,Barry,27/05/2017,695000.0,S,u,2,17.2,1.0,2.0,1.0,300.0,90.0,2011.0
10404,0730706,Barry,27/05/2017,655000.0,S,h,2,17.2,1.0,2.0,4.0,446.0,82.0,1975.0
10405,0437079,Jellis,27/05/2017,775000.0,SP,u,3,17.2,1.0,3.0,2.0,208.0,110.0,1975.0
10406,0580113,Noel,27/05/2017,820000.0,VB,u,3,17.2,1.0,3.0,2.0,439.0,110.0,1960.0
10407,0420983,Ray,27/05/2017,990000.0,S,h,4,17.2,2.0,4.0,2.0,708.0,,
10408,0835568,Jellis,27/05/2017,883000.0,S,h,2,17.2,1.0,2.0,1.0,697.0,,1960.0
10409,0081482,Fletchers,27/05/2017,1462000.0,S,h,4,10.2,2.0,4.0,0.0,420.0,,1910.0
10410,0689917,Barry,27/05/2017,1130000.0,S,h,3,16.2,2.0,3.0,2.0,842.0,,
10411,0783099,Barry,27/05/2017,960000.0,S,t,3,16.2,2.0,3.0,2.0,397.0,,2003.0
10412,0230892,Buckingham,27/05/2017,1050000.0,S,h,4,16.2,2.0,4.0,1.0,973.0,,
10413,0150310,Barry,27/05/2017,900000.0,S,h,3,16.2,1.0,3.0,1.0,575.0,138.0,1980.0
10414,0842718,Barry,27/05/2017,806000.0,S,h,3,16.2,1.0,3.0,0.0,396.0,108.0,1955.0
10415,0119324,Ray,27/05/2017,1160000.0,S,h,3,16.2,2.0,3.0,1.0,1125.0,,
10416,0355204,Barry,27/05/2017,700000.0,PI,h,3,16.2,1.0,3.0,3.0,615.0,,
10417,0486581,Barry,27/05/2017,980000.0,S,h,4,16.2,3.0,4.0,2.0,701.0,300.0,1993.0
10418,0790182,Jellis,27/05/2017,1250800.0,S,t,4,14.2,2.0,4.0,2.0,243.0,,
10419,0357200,Ray,27/05/2017,1327000.0,S,h,4,14.2,3.0,4.0,2.0,768.0,,
10420,0707746,McGrath,27/05/2017,670000.0,S,u,2,14.2,1.0,2.0,1.0,296.0,,
10421,0001374,Gary,27/05/2017,1615000.0,S,h,3,14.2,1.0,3.0,2.0,1321.0,,
10422,0484489,Ray,27/05/2017,1400000.0,S,h,4,14.2,3.0,4.0,2.0,668.0,,
10423,0939702,Stockdale,27/05/2017,620000.0,S,u,2,14.2,1.0,2.0,1.0,190.0,,
10424,0430233,Ray,27/05/2017,800000.0,S,h,3,18.8,2.0,3.0,2.0,324.0,,
10425,0695854,Woodards,27/05/2017,1540000.0,S,h,4,10.1,2.0,4.0,2.0,589.0,199.0,1920.0
10426,0460784,Thomson,27/05/2017,470000.0,S,t,1,10.1,1.0,1.0,1.0,0.0,76.0,2000.0
10427,0701656,Hodges,27/05/2017,1160000.0,S,u,3,10.1,2.0,3.0,2.0,441.0,,
10428,0414802,Frank,27/05/2017,715000.0,SP,t,3,10.4,1.0,3.0,1.0,178.0,,
10429,0666661,Barry,27/05/2017,1010000.0,S,h,4,10.4,2.0,4.0,2.0,650.0,,
10430,0275992,Nelson,27/05/2017,980000.0,S,h,3,10.4,1.0,3.0,2.0,577.0,,
10431,0496440,iSell,27/05/2017,730000.0,S,h,3,22.7,1.0,3.0,4.0,695.0,130.0,1963.0
10432,0334943,Leyton,27/05/2017,676000.0,SP,h,3,22.7,1.0,3.0,1.0,587.0,114.2,1960.0
10433,0598168,C21,27/05/2017,805000.0,S,h,4,22.7,2.0,4.0,4.0,702.0,140.0,1980.0
10434,0294769,C21,27/05/2017,802000.0,S,h,3,22.7,1.0,3.0,1.0,818.0,,
10435,0025473,Nelson,27/05/2017,1126000.0,SP,h,2,1.8,1.0,2.0,0.0,114.0,65.0,1910.0
10436,0743705,Jellis,27/05/2017,1746000.0,S,h,4,1.8,2.0,4.0,0.0,149.0,,
10437,0180632,Jellis,27/05/2017,799000.0,S,u,2,1.8,1.0,2.0,1.0,0.0,73.0,1900.0
10438,0216743,J,27/05/2017,1285000.0,PI,h,3,1.8,1.0,3.0,1.0,170.0,147.0,1990.0
10439,0826309,Jellis,27/05/2017,1512000.0,S,h,3,5.3,1.0,3.0,0.0,326.0,125.0,1905.0
10440,0789839,Elite,27/05/2017,2042000.0,S,h,4,5.3,1.0,4.0,0.0,566.0,,
10441,0309238,Jellis,27/05/2017,1260000.0,S,h,2,5.3,1.0,2.0,1.0,234.0,,1900.0
10442,0164533,McGrath,27/05/2017,1650000.0,PI,h,4,5.3,3.0,4.0,4.0,423.0,,
10443,0047714,Fletchers,27/05/2017,1235000.0,S,t,3,15.4,3.0,3.0,2.0,338.0,28.0,
10444,0960486,Jellis,27/05/2017,1570000.0,S,h,4,15.4,2.0,4.0,1.0,746.0,,
10445,0420281,Barry,27/05/2017,777000.0,S,u,3,15.4,2.0,3.0,2.0,239.0,113.0,2014.0
10446,0334399,Brad,27/05/2017,972000.0,S,h,3,11.2,1.0,3.0,2.0,699.0,,
10447,0865103,Woodards,27/05/2017,1225000.0,S,h,2,12.3,1.0,2.0,2.0,567.0,,1940.0
10448,0682967,Harcourts,27/05/2017,1292000.0,S,h,3,12.3,1.0,3.0,1.0,716.0,,
10449,0475327,Buxton,27/05/2017,912000.0,S,t,4,12.3,2.0,4.0,2.0,344.0,146.0,1997.0
10450,0133847,Woodards,27/05/2017,1565000.0,PI,h,4,11.4,3.0,4.0,2.0,719.0,154.0,1920.0
10451,0444728,Ray,27/05/2017,640000.0,PI,u,2,11.4,1.0,2.0,1.0,0.0,,
10452,0265424,Barry,27/05/2017,1270000.0,S,h,2,21.5,1.0,2.0,4.0,772.0,120.0,1940.0
10453,0456393,Buxton,27/05/2017,1485000.0,S,h,5,21.5,2.0,5.0,2.0,693.0,,1940.0
10454,0102508,Barry,27/05/2017,1137500.0,SP,h,4,21.5,2.0,4.0,4.0,641.0,180.0,1980.0
10455,0138141,Obrien,27/05/2017,1415000.0,SP,h,3,21.5,1.0,3.0,2.0,545.0,145.0,1950.0
10456,0055405,Nelson,27/05/2017,1560000.0,PI,u,3,1.8,2.0,3.0,1.0,2431.0,,
10457,0817047,Raine,27/05/2017,530000.0,S,t,2,8.5,2.0,2.0,1.0,135.0,84.0,
10458,0763562,Nelson,27/05/2017,876000.0,S,h,3,8.5,1.0,3.0,2.0,525.0,146.0,1960.0
10459,0461823,Nelson,27/05/2017,802000.0,S,h,3,8.5,2.0,3.0,1.0,450.0,,
10460,0791635,Nelson,27/05/2017,736000.0,S,u,3,8.5,1.0,3.0,0.0,278.0,116.0,1950.0
10461,0121942,Eview,27/05/2017,755000.0,S,t,3,8.5,1.0,3.0,2.0,234.0,,1993.0
10462,0096671,Nelson,27/05/2017,478000.0,S,h,2,8.5,1.0,2.0,1.0,0.0,73.0,1960.0
10463,0012806,Raine,27/05/2017,650000.0,VB,h,2,8.5,1.0,2.0,2.0,605.0,,
10464,0917661,Cayzer,27/05/2017,1335000.0,S,h,2,3.5,1.0,2.0,0.0,181.0,105.0,1880.0
10465,0533359,Chisholm,27/05/2017,545000.0,S,u,1,3.5,1.0,1.0,1.0,0.0,,2000.0
10466,0663493,Biggin,27/05/2017,740000.0,S,u,2,4.6,1.0,2.0,1.0,0.0,100.0,1940.0
10467,0846653,Marshall,27/05/2017,698000.0,S,u,2,4.6,1.0,2.0,1.0,0.0,85.0,1900.0
10468,0583912,Biggin,27/05/2017,780000.0,VB,h,2,4.6,1.0,2.0,0.0,117.0,48.0,1900.0
10469,0052028,Jellis,27/05/2017,1190000.0,S,t,2,4.6,1.0,2.0,2.0,57.0,,
10470,0192937,Kay,27/05/2017,1170000.0,PI,h,2,4.6,2.0,2.0,2.0,86.0,,
10471,0091847,hockingstuart,27/05/2017,660000.0,S,u,2,4.6,1.0,2.0,1.0,0.0,,
10472,0876144,Haughton,27/05/2017,920000.0,PI,h,3,8.4,1.0,3.0,2.0,693.0,93.0,1950.0
10473,0395386,McGrath,27/05/2017,1115000.0,S,h,3,8.4,1.0,3.0,2.0,680.0,129.0,1960.0
10474,0214052,Harcourts,27/05/2017,550000.0,PI,u,3,8.4,2.0,3.0,1.0,0.0,,2012.0
10475,0194257,Woodards,27/05/2017,1171000.0,S,h,3,8.4,1.0,3.0,2.0,483.0,186.0,1930.0
10476,0566169,Nelson,27/05/2017,1060000.0,SP,h,5,8.4,2.0,5.0,2.0,559.0,192.0,1940.0
10477,0425522,hockingstuart,27/05/2017,996000.0,S,h,3,8.4,1.0,3.0,2.0,581.0,,
10478,0527496,Holland,27/05/2017,617500.0,S,h,2,8.4,1.0,2.0,3.0,155.0,81.0,1985.0
10479,0239869,Barry,27/05/2017,817000.0,S,h,3,12.0,1.0,3.0,2.0,700.0,,
10480,0681434,Ray,27/05/2017,575000.0,S,t,2,12.0,2.0,2.0,1.0,151.0,102.0,2015.0
10481,0438914,hockingstuart,27/05/2017,635000.0,SP,h,3,12.0,2.0,3.0,2.0,289.0,147.0,2009.0
10482,0955444,hockingstuart,27/05/2017,470000.0,S,u,2,12.0,1.0,2.0,1.0,142.0,,2007.0
10483,0944727,Stockdale,27/05/2017,700000.0,S,h,3,12.0,2.0,3.0,1.0,301.0,,
10484,0949938,Nelson,27/05/2017,860000.0,S,h,3,12.0,1.0,3.0,2.0,627.0,136.0,1950.0
10485,0709883,Biggin,27/05/2017,1000000.0,PI,h,2,2.4,1.0,2.0,0.0,164.0,,
10486,0547555,Jellis,27/05/2017,1250000.0,VB,h,3,2.4,1.0,3.0,1.0,111.0,,
10487,0219686,Biggin,27/05/2017,1280000.0,S,h,3,2.4,1.0,3.0,1.0,185.0,,
10488,0084634,hockingstuart,27/05/2017,615000.0,PI,u,2,2.4,2.0,2.0,1.0,14196.0,86.0,2005.0
10489,0463961,Biggin,27/05/2017,314000.0,SP,u,1,2.4,1.0,1.0,1.0,0.0,37.0,1970.0
10490,0821981,Biggin,27/05/2017,1341000.0,S,h,2,2.4,1.0,2.0,0.0,135.0,87.0,1890.0
10491,0460957,Free,27/05/2017,930000.0,S,h,3,19.9,1.0,3.0,1.0,835.0,,
10492,0271243,Barry,27/05/2017,609000.0,S,u,2,21.3,1.0,2.0,2.0,190.0,70.0,1970.0
10493,0876248,Noel,27/05/2017,1085000.0,S,h,4,19.9,2.0,4.0,2.0,798.0,,
10494,0256143,Fletchers,27/05/2017,1100000.0,PI,h,3,8.9,2.0,3.0,2.0,468.0,212.0,1985.0
10495,0856432,Barry,27/05/2017,1185000.0,S,h,4,8.9,2.0,4.0,1.0,625.0,,
10496,0371679,Raine,27/05/2017,500000.0,S,h,4,20.6,2.0,4.0,2.0,383.0,,2006.0
10497,0628071,Ray,27/05/2017,630000.0,PI,u,3,15.2,2.0,3.0,3.0,0.0,,
10498,0053524,Buxton,27/05/2017,760000.0,S,u,2,15.2,1.0,2.0,1.0,0.0,82.0,1970.0
10499,0513449,Buxton,27/05/2017,2100000.0,S,h,4,15.2,2.0,4.0,2.0,831.0,,1945.0
10500,0303846,Veitch,27/05/2017,795000.0,S,h,4,35.4,2.0,4.0,2.0,631.0,158.0,1960.0
10501,0910776,Biggin,27/05/2017,1315000.0,PI,h,3,5.1,3.0,4.0,2.0,122.0,,1950.0
10502,0419450,Village,27/05/2017,830000.0,VB,h,2,5.1,1.0,2.0,1.0,152.0,91.0,1910.0
10503,0580251,Jellis,27/05/2017,940000.0,S,h,2,5.1,1.0,2.0,0.0,207.0,94.0,1910.0
10504,0177302,Harcourts,27/05/2017,1085000.0,S,h,3,34.6,2.0,3.0,2.0,76000.0,,
10505,0725567,Biggin,27/05/2017,835000.0,S,h,3,6.2,1.0,3.0,1.0,297.0,,
10506,0491664,Greg,27/05/2017,807500.0,S,h,1,1.9,1.0,1.0,0.0,74.0,,1900.0
10507,0712802,Greg,27/05/2017,4100000.0,S,h,4,1.9,2.0,4.0,1.0,403.0,,
10508,0444333,Jellis,27/05/2017,1430000.0,S,u,3,2.7,3.0,3.0,1.0,913.0,,1996.0
10509,0677674,RT,27/05/2017,2920000.0,S,h,4,2.7,2.0,4.0,2.0,564.0,254.0,1920.0
10510,0151282,Jellis,27/05/2017,400000.0,VB,u,1,2.7,1.0,1.0,1.0,0.0,43.0,1950.0
10511,0992545,hockingstuart,27/05/2017,600000.0,S,u,2,0.7,1.0,2.0,1.0,0.0,78.0,
10512,0279485,hockingstuart,27/05/2017,600000.0,VB,u,2,0.7,1.0,2.0,1.0,3634.0,80.0,1993.0
10513,0583496,Village,27/05/2017,1300000.0,VB,h,4,6.2,2.0,4.0,2.0,730.0,,
10514,0874828,Village,27/05/2017,1000000.0,VB,h,3,6.2,1.0,3.0,3.0,399.0,,
10515,0854941,Sweeney,27/05/2017,650000.0,S,h,3,14.0,1.0,3.0,0.0,722.0,,
10516,0642546,Bells,27/05/2017,565000.0,S,h,1,14.0,1.0,1.0,2.0,617.0,,
10517,0203848,Morrison,27/05/2017,1387000.0,S,h,5,16.1,3.0,5.0,3.0,1348.0,370.0,2005.0
10518,0467662,Buxton,27/05/2017,480000.0,PI,u,1,5.0,1.0,1.0,1.0,0.0,64.0,1930.0
10519,0137592,RT,27/05/2017,730000.0,S,u,2,5.0,1.0,2.0,0.0,284.0,,
10520,0775536,Brad,27/05/2017,535000.0,SP,h,4,31.7,2.0,4.0,2.0,808.0,155.0,1970.0
10521,0172457,Douglas,27/05/2017,865000.0,S,h,3,10.5,1.0,3.0,2.0,550.0,,
10522,0011706,Bells,27/05/2017,1070000.0,S,h,3,10.5,2.0,3.0,2.0,573.0,198.0,1940.0
10523,0346503,Douglas,27/05/2017,245000.0,SP,u,1,10.5,1.0,1.0,1.0,44.0,,
10524,0368597,Douglas,27/05/2017,750000.0,SP,h,6,10.5,2.0,6.0,4.0,588.0,113.0,1955.0
10525,0712624,Douglas,27/05/2017,632000.0,S,h,3,10.5,1.0,3.0,1.0,471.0,121.0,1950.0
10526,0214814,Douglas,27/05/2017,905000.0,SP,h,3,10.5,1.0,3.0,4.0,697.0,,
10527,0881257,Jellis,27/05/2017,2505000.0,S,h,5,10.2,2.0,5.0,0.0,739.0,266.53,1927.0
10528,0345502,Noel,27/05/2017,1785000.0,S,h,3,10.2,1.0,3.0,1.0,516.0,120.0,1910.0
10529,0565737,J,27/05/2017,1580000.0,S,h,3,10.2,1.0,3.0,2.0,586.0,,
10530,0561299,Woodards,27/05/2017,1620000.0,SA,h,3,10.2,1.0,3.0,2.0,665.0,,
10531,0281420,Barry,27/05/2017,645000.0,S,h,3,18.0,2.0,3.0,2.0,684.0,,
10532,0925696,Barry,27/05/2017,1300000.0,PI,h,5,15.5,3.0,5.0,2.0,771.0,,
10533,0285256,Barry,27/05/2017,1381000.0,S,h,5,12.4,2.0,5.0,2.0,733.0,,
10534,0887835,Barry,27/05/2017,1225000.0,PI,h,5,12.4,2.0,5.0,2.0,665.0,,1980.0
10535,0115625,Jellis,27/05/2017,1375000.0,VB,h,4,12.4,2.0,4.0,1.0,662.0,240.0,1950.0
10536,0539375,Barry,27/05/2017,705000.0,S,h,3,15.3,1.0,3.0,2.0,545.0,,1975.0
10537,0940212,Stockdale,27/05/2017,550000.0,S,h,3,15.3,1.0,3.0,2.0,551.0,,
10538,0543968,YPA,27/05/2017,630000.0,SP,h,3,15.3,1.0,3.0,3.0,654.0,,
10539,0334838,Harcourts,27/05/2017,740000.0,S,h,3,15.3,1.0,3.0,2.0,727.0,109.0,1952.0
10540,0075152,McGrath,27/05/2017,745000.0,S,u,2,7.0,1.0,2.0,1.0,120.0,70.0,1975.0
10541,0230315,Jellis,27/05/2017,1225000.0,SP,h,3,7.0,1.0,3.0,0.0,275.0,90.0,1920.0
10542,0202168,McGrath,27/05/2017,1400000.0,S,h,4,7.0,2.0,4.0,0.0,364.0,,
10543,0149883,Sweeney,27/05/2017,390000.0,SP,u,3,18.4,2.0,3.0,1.0,289.0,138.0,2008.0
10544,0711853,Barry,27/05/2017,555000.0,S,t,3,12.9,2.0,3.0,2.0,286.0,,
10545,0407060,YPA,27/05/2017,695000.0,S,h,3,12.9,1.0,3.0,2.0,676.0,121.0,1980.0
10546,0270096,Harcourts,27/05/2017,575000.0,S,h,2,29.3,1.0,2.0,1.0,1200.0,,
10547,0589972,Miles,27/05/2017,870000.0,S,h,3,8.9,2.0,3.0,2.0,291.0,151.0,2000.0
10548,0999739,Fletchers,27/05/2017,1050000.0,S,h,4,21.1,2.0,4.0,2.0,1529.0,,
10549,0502343,Barry,27/05/2017,710000.0,S,h,4,14.5,1.0,4.0,3.0,541.0,145.0,1960.0
10550,0524196,Barry,27/05/2017,705000.0,S,h,3,14.5,1.0,3.0,1.0,538.0,,
10551,0488625,YPA,27/05/2017,570000.0,S,h,3,14.7,1.0,3.0,2.0,660.0,113.0,1960.0
10552,0680040,hockingstuart,27/05/2017,372000.0,S,h,3,14.7,1.0,3.0,1.0,239.0,,
10553,0134053,Jas,27/05/2017,597000.0,SP,u,3,6.4,1.0,3.0,1.0,126.0,120.0,1995.0
10554,0804727,Nelson,27/05/2017,660000.0,PI,u,2,3.1,1.0,2.0,1.0,0.0,91.0,1993.0
10555,0142184,Barry,27/05/2017,500000.0,S,t,3,16.5,1.0,3.0,2.0,141.0,,2012.0
10556,0700182,Raine,27/05/2017,560000.0,S,h,5,16.5,2.0,5.0,2.0,626.0,,
10557,0470350,Rounds,27/05/2017,1200000.0,PI,h,4,16.7,3.0,4.0,3.0,858.0,,
10558,0118253,Ray,27/05/2017,1223000.0,S,h,5,16.7,3.0,5.0,2.0,762.0,,
10559,0288348,Win,27/05/2017,1035000.0,S,h,4,16.7,2.0,4.0,2.0,702.0,,
10560,0155630,hockingstuart,27/05/2017,1367000.0,SP,h,3,6.8,1.0,3.0,2.0,410.0,,
10561,0338296,hockingstuart,27/05/2017,880000.0,S,u,2,6.8,1.0,2.0,2.0,169.0,78.54,2000.0
10562,0424360,Greg,27/05/2017,862000.0,SP,h,3,6.8,1.0,3.0,1.0,353.0,85.35,1940.0
10563,0276624,Iconek,27/05/2017,595000.0,S,h,4,25.5,2.0,4.0,2.0,448.0,370.0,2012.0
