,IdSell,SellerG,Date,Price,Method,Type,Rooms,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt
9339,0412055,Jas,3/06/2017,775000.0,S,h,3,2.0,3.0,3.0,540.0,,
9340,0573707,Sweeney,3/06/2017,690500.0,S,h,3,1.0,3.0,0.0,637.0,,
9341,0761234,Sweeney,3/06/2017,520000.0,SP,h,3,2.0,3.0,2.0,535.0,,
9342,0947428,HAR,3/06/2017,740000.0,VB,u,2,1.0,2.0,2.0,193.0,80.0,1970.0
9343,0403959,Barry,3/06/2017,680000.0,PI,h,3,2.0,3.0,2.0,666.0,231.0,2005.0
9344,0395438,Barry,3/06/2017,790500.0,S,h,3,2.0,3.0,2.0,808.0,,
9345,0876050,Barry,3/06/2017,695000.0,SP,h,3,2.0,3.0,2.0,665.0,,1990.0
9346,0160828,Barry,3/06/2017,805000.0,S,h,5,2.0,5.0,2.0,705.0,,
9347,0137980,Jellis,3/06/2017,1350000.0,S,h,3,2.0,3.0,2.0,809.0,188.0,1975.0
9348,0601557,Jellis,3/06/2017,1010000.0,S,t,4,3.0,4.0,2.0,332.0,198.0,2013.0
9349,0504430,Harcourts,3/06/2017,580000.0,PI,h,3,1.0,3.0,2.0,525.0,,
9350,0602396,Harcourts,3/06/2017,653000.0,S,h,4,1.0,4.0,4.0,632.0,,
9351,0848340,Harcourts,3/06/2017,740000.0,S,h,3,2.0,3.0,2.0,545.0,152.0,1983.0
9352,0669725,Woodards,3/06/2017,493000.0,S,u,2,1.0,2.0,1.0,0.0,65.0,1970.0
9353,0793237,YPA,3/06/2017,1240000.0,S,h,3,1.0,3.0,1.0,435.0,,
9354,0009757,Love,3/06/2017,1010000.0,PI,h,2,1.0,2.0,0.0,245.0,,
9355,0460731,Jellis,3/06/2017,1626000.0,S,h,4,1.0,4.0,2.0,495.0,120.0,1925.0
9356,0823818,Williams,3/06/2017,550000.0,PI,u,1,1.0,1.0,1.0,0.0,64.0,1965.0
9357,0592996,Castran,3/06/2017,2000000.0,VB,u,3,2.0,3.0,2.0,0.0,,
9358,0485929,Jellis,3/06/2017,751000.0,SP,u,2,1.0,2.0,1.0,2076.0,,
9359,0274712,hockingstuart,3/06/2017,682000.0,S,u,2,1.0,2.0,1.0,713.0,60.0,1975.0
9360,0959402,Barry,3/06/2017,355000.0,S,t,2,1.0,2.0,1.0,108.0,,
9361,0581116,M.J,3/06/2017,1270000.0,S,h,4,2.0,4.0,2.0,600.0,,
9362,0515364,Harcourts,3/06/2017,975000.0,S,t,4,2.0,4.0,2.0,0.0,207.0,2008.0
9363,0923894,iProperty,3/06/2017,820000.0,SP,t,3,2.0,3.0,2.0,277.0,125.0,2016.0
9364,0758668,Noel,3/06/2017,750000.0,SP,u,3,2.0,3.0,1.0,302.0,,
9365,0705172,Harcourts,3/06/2017,1280000.0,SP,h,2,1.0,2.0,0.0,1670.0,,
9366,0332297,Fletchers,3/06/2017,1200000.0,S,h,3,1.0,3.0,0.0,2978.0,,
9367,0134141,Barry,3/06/2017,655000.0,SP,h,3,2.0,3.0,1.0,253.0,116.0,2005.0
9368,0797384,Triwest,3/06/2017,531000.0,SP,h,3,2.0,3.0,1.0,805.0,,
9369,0751045,Ray,3/06/2017,490000.0,SP,h,3,2.0,3.0,4.0,1022.0,,
9370,0490387,Triwest,3/06/2017,472000.0,SP,h,3,1.0,3.0,0.0,700.0,151.0,1950.0
9371,0847332,hockingstuart,3/06/2017,467000.0,S,h,3,2.0,3.0,1.0,268.0,137.0,2008.0
9372,0532914,Burnham,3/06/2017,302500.0,S,u,2,1.0,2.0,2.0,471.0,,
9373,0555919,YPA,3/06/2017,750000.0,SP,h,5,2.0,5.0,2.0,1014.0,,
9374,0990743,Hayeswinckle,3/06/2017,390000.0,S,h,3,1.0,3.0,2.0,530.0,109.0,1987.0
9375,0407898,Village,3/06/2017,1155000.0,PI,h,3,2.0,3.0,1.0,342.0,123.0,1920.0
9376,0835126,Jas,3/06/2017,480000.0,SP,u,2,1.0,2.0,1.0,1157.0,,
9377,0867393,Biggin,3/06/2017,1100000.0,S,h,3,2.0,3.0,3.0,380.0,106.4,1945.0
9378,0332331,Nardella,3/06/2017,792000.0,S,u,2,1.0,2.0,1.0,0.0,,
9379,0208524,Barry,3/06/2017,540000.0,SP,h,3,1.0,3.0,2.0,532.0,122.0,1975.0
9380,0773973,Harcourts,3/06/2017,1171000.0,S,h,4,2.0,4.0,3.0,800.0,163.0,1968.0
9381,0978520,Harcourts,3/06/2017,1408000.0,S,h,3,2.0,3.0,1.0,658.0,,
9382,0976423,RT,3/06/2017,1494000.0,S,h,3,1.0,3.0,0.0,333.0,,
9383,0119736,Sweeney,3/06/2017,2760000.0,S,h,5,2.0,5.0,2.0,646.0,,
9384,0828255,Sweeney,3/06/2017,1285000.0,S,h,3,2.0,3.0,3.0,448.0,,
9385,0976799,hockingstuart,3/06/2017,1900000.0,S,h,4,2.0,4.0,1.0,448.0,311.0,1998.0
9386,0633736,Williams,3/06/2017,950000.0,S,h,3,1.0,3.0,0.0,169.0,,
9387,0597226,Barry,3/06/2017,1670000.0,S,h,5,3.0,5.0,2.0,617.0,315.0,2012.0
9388,0351164,Jas,3/06/2017,950000.0,S,h,2,1.0,2.0,0.0,150.0,79.0,1900.0
9389,0545376,RT,3/06/2017,1225000.0,S,h,3,1.0,3.0,0.0,230.0,,
9390,0376853,hockingstuart,17/06/2017,480000.0,S,u,2,1.0,2.0,1.0,601.0,64.0,1970.0
9391,0191251,Jellis,17/06/2017,750000.0,SP,u,2,1.0,2.0,1.0,2379.0,69.0,2013.0
9392,0652045,Brad,17/06/2017,730000.0,S,t,3,1.0,3.0,2.0,242.0,124.0,2010.0
9393,0198616,Bells,17/06/2017,820000.0,S,h,4,2.0,4.0,1.0,604.0,127.0,1950.0
9394,0781663,Nelson,17/06/2017,1650000.0,VB,h,3,1.0,3.0,2.0,827.0,,
9395,0191197,Nelson,17/06/2017,2750000.0,VB,h,4,3.0,4.0,4.0,597.0,,
9396,0798099,Barlow,17/06/2017,853000.0,S,h,3,1.0,3.0,1.0,600.0,,
9397,0324057,Sweeney,17/06/2017,670000.0,S,u,3,2.0,3.0,1.0,284.0,88.0,1988.0
9398,0512785,Williams,17/06/2017,765000.0,S,t,3,2.0,3.0,2.0,200.0,139.0,2007.0
9399,0087333,hockingstuart,17/06/2017,820000.0,SP,h,3,2.0,3.0,2.0,530.0,,
9400,0307223,hockingstuart,17/06/2017,870000.0,S,h,3,1.0,3.0,4.0,559.0,560.0,1950.0
9401,0926558,Jellis,17/06/2017,595000.0,S,u,2,1.0,2.0,1.0,0.0,,
9402,0965822,Kay,17/06/2017,3200000.0,VB,h,4,4.0,4.0,2.0,847.0,285.0,1935.0
9403,0570230,Jellis,17/06/2017,1550000.0,S,h,2,1.0,2.0,0.0,212.0,,
9404,0866928,Rendina,17/06/2017,1750000.0,SP,h,4,2.0,4.0,1.0,360.0,249.0,1910.0
9405,0437123,Nelson,17/06/2017,1400000.0,SP,h,4,1.0,4.0,3.0,165.0,,1910.0
9406,0312120,Woodards,17/06/2017,1230000.0,S,h,3,1.0,3.0,1.0,504.0,,
9407,0524147,Marshall,17/06/2017,2170000.0,S,h,4,2.0,4.0,2.0,697.0,,
9408,0522387,Jellis,17/06/2017,1680000.0,S,h,4,3.0,4.0,3.0,726.0,194.0,1958.0
9409,0468043,Buxton,17/06/2017,1650000.0,SP,h,3,1.0,3.0,2.0,964.0,,
9410,0992907,Purplebricks,17/06/2017,860000.0,S,h,3,2.0,3.0,2.0,280.0,115.0,1990.0
9411,0053488,Moonee,17/06/2017,1085000.0,S,h,2,1.0,2.0,3.0,780.0,,
9412,0542146,Moonee,17/06/2017,750000.0,SP,h,3,1.0,3.0,1.0,585.0,30.0,1965.0
9413,0225225,Ray,17/06/2017,2380000.0,S,h,3,2.0,3.0,2.0,752.0,278.0,1938.0
9414,0070602,hockingstuart,17/06/2017,2100000.0,PI,h,1,1.0,1.0,1.0,678.0,303.0,2016.0
9415,0041768,RT,17/06/2017,3050000.0,PI,h,4,4.0,4.0,2.0,613.0,340.0,2009.0
9416,0077310,RT,17/06/2017,1557000.0,S,t,3,2.0,3.0,2.0,292.0,181.0,2010.0
9417,0988953,hockingstuart,17/06/2017,1420000.0,PI,u,3,2.0,3.0,2.0,0.0,,
9418,0117653,Fletchers,17/06/2017,2444000.0,S,h,4,2.0,4.0,2.0,1011.0,,
9419,0565503,Jellis,17/06/2017,2050000.0,S,h,4,1.0,4.0,1.0,1138.0,152.0,1950.0
9420,0850851,Fletchers,17/06/2017,1926000.0,S,h,4,2.0,4.0,2.0,639.0,,
9421,0554407,Marshall,17/06/2017,1490000.0,S,h,3,1.0,3.0,2.0,703.0,,
9422,0817286,Schroeder,17/06/2017,520000.0,S,u,2,1.0,2.0,1.0,418.0,76.0,1970.0
9423,0494863,Biggin,17/06/2017,925000.0,SP,h,4,1.0,4.0,10.0,993.0,128.0,1966.0
9424,0117541,Ray,17/06/2017,616000.0,S,h,3,2.0,3.0,0.0,586.0,115.0,1999.0
9425,0047606,hockingstuart,17/06/2017,2700000.0,VB,h,4,4.0,4.0,2.0,673.0,156.0,1935.0
9426,0854434,hockingstuart,17/06/2017,1116000.0,S,h,3,1.0,3.0,2.0,278.0,,1930.0
9427,0170179,Buxton,17/06/2017,1573000.0,SP,h,3,1.0,3.0,2.0,670.0,,
9428,0630198,hockingstuart,17/06/2017,1316000.0,S,h,3,1.0,3.0,1.0,636.0,,1958.0
9429,0426316,Buxton,17/06/2017,1617000.0,S,h,3,1.0,3.0,2.0,650.0,,
9430,0059834,Buxton,17/06/2017,950000.0,PI,t,3,2.0,3.0,2.0,163.0,,
9431,0730186,Buxton,17/06/2017,1525000.0,PI,h,3,1.0,3.0,3.0,581.0,128.0,1940.0
9432,0372043,hockingstuart,17/06/2017,1330000.0,PI,h,4,2.0,4.0,2.0,566.0,191.0,1950.0
9433,0889199,Buxton,17/06/2017,850000.0,PI,t,3,2.0,3.0,1.0,200.0,,
9434,0935839,hockingstuart,17/06/2017,1228000.0,S,h,3,1.0,3.0,2.0,623.0,,
9435,0442032,C21,17/06/2017,608500.0,S,h,4,2.0,4.0,2.0,563.0,168.01,1995.0
9436,0217577,Hodges,17/06/2017,879000.0,S,u,2,1.0,2.0,1.0,0.0,88.0,1970.0
9437,0843267,McGrath,17/06/2017,1112000.0,S,h,3,1.0,3.0,3.0,632.0,,
9438,0188800,Noel,17/06/2017,1425000.0,S,h,2,1.0,2.0,1.0,597.0,,
9439,0875844,Noel,17/06/2017,1001000.0,S,h,3,1.0,3.0,1.0,671.0,,
9440,0980659,Noel,17/06/2017,1280000.0,SP,h,4,2.0,4.0,1.0,797.0,164.0,1960.0
9441,0561185,Noel,17/06/2017,1300000.0,VB,h,3,1.0,3.0,1.0,734.0,,
9442,0972913,Woodards,17/06/2017,725000.0,PI,u,2,2.0,2.0,2.0,311.0,,
9443,0647280,Barry,17/06/2017,710500.0,S,h,2,1.0,2.0,1.0,598.0,110.0,1985.0
9444,0088065,Buxton,17/06/2017,855000.0,PI,u,2,1.0,2.0,1.0,106.0,,
9445,0436117,Nick,17/06/2017,2020000.0,S,h,3,2.0,3.0,2.0,369.0,,
9446,0504535,Nick,17/06/2017,1410000.0,S,u,3,2.0,3.0,2.0,257.0,,
9447,0030148,Nick,17/06/2017,2100000.0,SP,h,4,3.0,4.0,2.0,608.0,306.19,2000.0
9448,0049720,Hodges,17/06/2017,1410000.0,S,h,2,1.0,2.0,2.0,708.0,,
9449,0149575,Buxton,17/06/2017,1620000.0,PI,t,4,2.0,4.0,2.0,326.0,515.78,
9450,0732616,Barry,17/06/2017,310000.0,S,u,2,1.0,2.0,1.0,171.0,90.0,2008.0
9451,0196400,Ray,17/06/2017,374000.0,S,h,3,1.0,3.0,2.0,635.0,,
9452,0882144,Jellis,17/06/2017,510000.0,SP,u,2,1.0,2.0,0.0,0.0,64.0,2009.0
9453,0102764,Raine,17/06/2017,1925000.0,SP,h,3,1.0,3.0,4.0,479.0,182.0,1925.0
9454,0843597,Woodards,17/06/2017,890000.0,VB,h,2,1.0,2.0,0.0,138.0,78.0,1910.0
9455,0791409,Nelson,17/06/2017,1500000.0,S,h,4,1.0,4.0,1.0,318.0,100.0,1908.0
9456,0417354,RT,17/06/2017,950000.0,PI,h,3,1.0,3.0,0.0,230.0,,
9457,0174054,Jellis,17/06/2017,312000.0,S,u,1,1.0,1.0,1.0,406.0,40.0,1970.0
9458,0653256,Nelson,17/06/2017,1010000.0,PI,h,3,2.0,3.0,4.0,413.0,126.0,1910.0
9459,0404302,Nelson,17/06/2017,763000.0,S,u,3,1.0,3.0,1.0,138.0,,1970.0
9460,0774053,Barry,17/06/2017,1100000.0,S,h,3,1.0,3.0,1.0,711.0,,
9461,0719930,Ray,17/06/2017,687000.0,S,h,3,1.0,3.0,3.0,559.0,,
9462,0176167,Ray,17/06/2017,680000.0,S,h,3,1.0,3.0,1.0,539.0,,
9463,0867674,Ray,17/06/2017,755000.0,SP,h,4,2.0,4.0,2.0,300.0,162.0,2014.0
9464,0073294,hockingstuart,17/06/2017,1100000.0,VB,h,3,2.0,3.0,2.0,1212.0,,2010.0
9465,0034790,Bekdon,17/06/2017,918000.0,S,t,3,2.0,3.0,1.0,207.0,144.0,2012.0
9466,0665626,Fletchers,17/06/2017,1523500.0,S,h,5,2.0,5.0,2.0,577.0,,
9467,0337112,Harcourts,17/06/2017,968000.0,S,h,3,1.0,3.0,1.0,612.0,,
9468,0601901,Fletchers,17/06/2017,1580000.0,S,h,4,2.0,4.0,2.0,724.0,,
9469,0554985,Ray,17/06/2017,795000.0,S,t,2,2.0,2.0,1.0,112.0,,
9470,0677103,Jellis,17/06/2017,1775000.0,VB,h,3,1.0,3.0,3.0,715.0,,
9471,0631824,Fletchers,17/06/2017,2361000.0,SP,h,5,3.0,5.0,2.0,844.0,203.0,1920.0
9472,0631812,HAR,17/06/2017,1900000.0,VB,u,4,2.0,4.0,4.0,336.0,,
9473,0214200,Nelson,17/06/2017,1840000.0,PI,h,3,1.0,3.0,1.0,311.0,,
9474,0810393,hockingstuart,17/06/2017,920000.0,S,h,2,1.0,2.0,1.0,431.0,,
9475,0174136,hockingstuart,17/06/2017,1550000.0,VB,h,3,2.0,3.0,2.0,557.0,200.0,1930.0
9476,0276515,Ray,17/06/2017,500000.0,S,h,3,2.0,3.0,2.0,509.0,125.0,1993.0
9477,0759928,hockingstuart,17/06/2017,561000.0,S,h,3,1.0,3.0,2.0,787.0,,
9478,0414718,Gary,17/06/2017,295000.0,SP,u,1,1.0,1.0,1.0,811.0,,
9479,0593809,Gary,17/06/2017,1237000.0,S,t,3,2.0,3.0,2.0,0.0,135.0,1990.0
9480,0755332,McGrath,17/06/2017,740000.0,PI,h,3,1.0,3.0,1.0,280.0,,2000.0
9481,0761341,Buxton,17/06/2017,1120000.0,S,h,4,2.0,4.0,2.0,806.0,,
9482,0347424,Buxton,17/06/2017,1051000.0,PI,h,3,1.0,3.0,3.0,590.0,,
9483,0545728,O'Brien,17/06/2017,1170000.0,S,h,3,1.0,3.0,2.0,627.0,,
9484,0588970,Ray,17/06/2017,861000.0,S,t,3,2.0,3.0,2.0,305.0,130.0,2000.0
9485,0601123,O'Brien,17/06/2017,535000.0,S,u,2,1.0,2.0,2.0,215.0,,1980.0
9486,0728875,Purplebricks,17/06/2017,1361000.0,S,h,6,3.0,6.0,4.0,726.0,,
9487,0849530,C21,17/06/2017,1462000.0,S,h,3,1.0,3.0,1.0,816.0,130.0,1965.0
9488,0056593,Barry,17/06/2017,745000.0,S,h,3,2.0,3.0,2.0,180.0,134.0,
9489,0262140,Jellis,17/06/2017,1100000.0,S,h,3,1.0,3.0,0.0,532.0,,
9490,0575283,Del,17/06/2017,365000.0,S,h,3,1.0,3.0,1.0,320.0,,1980.0
9491,0642196,Ray,17/06/2017,600000.0,S,h,4,2.0,4.0,2.0,560.0,196.1,2007.0
9492,0386209,hockingstuart,17/06/2017,567000.0,S,h,3,1.0,3.0,1.0,420.0,,
9493,0440973,Carter,17/06/2017,862000.0,S,h,3,2.0,3.0,1.0,864.0,,
9494,0422226,RW,17/06/2017,820000.0,S,h,4,2.0,4.0,2.0,841.0,196.0,2016.0
9495,0926351,McGrath,17/06/2017,1350000.0,PI,h,6,4.0,6.0,4.0,4413.0,,
9496,0285504,hockingstuart,17/06/2017,859000.0,S,h,4,2.0,4.0,3.0,660.0,,
9497,0860719,McLennan,17/06/2017,1071500.0,S,h,4,1.0,4.0,1.0,951.0,,
9498,0902959,Hall,17/06/2017,750000.0,PI,h,4,2.0,4.0,1.0,811.0,,
9499,0811624,Buxton,17/06/2017,1100000.0,S,h,4,2.0,4.0,2.0,840.0,237.0,1980.0
9500,0133042,Hodges,17/06/2017,980000.0,SP,h,3,2.0,3.0,2.0,702.0,,
9501,0840813,Barry,17/06/2017,1202000.0,S,t,4,3.0,4.0,0.0,403.0,,
9502,0222386,Barry,17/06/2017,1120000.0,PI,h,4,2.0,4.0,2.0,280.0,200.0,2008.0
9503,0616076,Barry,17/06/2017,885000.0,S,u,4,2.0,4.0,2.0,493.0,,
9504,0778350,hockingstuart,17/06/2017,1500000.0,SP,t,5,3.0,5.0,2.0,365.0,,
9505,0492494,Barry,17/06/2017,1504000.0,S,h,4,2.0,4.0,2.0,661.0,,
9506,0792253,Philip,17/06/2017,850000.0,S,u,3,2.0,3.0,1.0,236.0,145.0,1980.0
9507,0018895,Biggin,17/06/2017,1241000.0,S,h,4,2.0,4.0,2.0,886.0,,1980.0
9508,0325409,Noel,17/06/2017,1125000.0,PI,h,4,3.0,4.0,2.0,284.0,180.0,2006.0
9509,0111774,Miles,17/06/2017,2270000.0,VB,h,3,1.0,3.0,2.0,1143.0,,
9510,0665275,Jellis,17/06/2017,1875000.0,PI,h,3,1.0,3.0,0.0,118.0,177.0,1890.0
9511,0037005,Caine,17/06/2017,1350000.0,S,t,2,2.0,2.0,1.0,87.0,115.0,2005.0
9512,0997122,Biggin,17/06/2017,1460000.0,SP,h,3,1.0,3.0,0.0,377.0,133.0,1915.0
9513,0581144,Biggin,17/06/2017,550000.0,S,u,2,1.0,2.0,1.0,1172.0,69.0,1970.0
9514,0747023,Barry,17/06/2017,840000.0,SP,h,4,3.0,4.0,2.0,903.0,,
9515,0266047,Barry,17/06/2017,1065000.0,SP,h,4,2.0,4.0,2.0,816.0,243.0,1966.0
9516,0170197,Morrison,17/06/2017,977500.0,S,h,4,2.0,4.0,3.0,1004.0,184.0,1985.0
9517,0767814,Morrison,17/06/2017,755000.0,S,t,3,2.0,3.0,2.0,214.0,,
9518,0996686,Mason,17/06/2017,810000.0,S,h,4,2.0,4.0,2.0,838.0,,
9519,0143791,Morrison,17/06/2017,861000.0,S,h,4,2.0,4.0,2.0,781.0,,1970.0
9520,0660368,hockingstuart,17/06/2017,810000.0,S,u,2,1.0,2.0,1.0,0.0,87.0,1935.0
9521,0537816,Chisholm,17/06/2017,1255000.0,PI,h,2,1.0,2.0,1.0,226.0,,
9522,0439534,Domain,17/06/2017,550000.0,VB,u,2,1.0,2.0,1.0,605.0,,1970.0
9523,0830507,Hodges,17/06/2017,543000.0,S,u,2,1.0,2.0,1.0,0.0,74.0,1960.0
9524,0009588,Castran,17/06/2017,1950000.0,VB,t,4,3.0,4.0,2.0,142.0,,2013.0
9525,0544645,Purplebricks,17/06/2017,660000.0,SP,h,4,1.0,4.0,3.0,558.0,159.0,1980.0
9526,0750674,Ray,17/06/2017,568000.0,S,h,3,2.0,3.0,2.0,420.0,190.0,2012.0
9527,0185692,Harcourts,17/06/2017,680000.0,S,h,4,2.0,4.0,2.0,656.0,166.0,1980.0
9528,0046543,Barry,17/06/2017,580000.0,S,u,2,1.0,2.0,1.0,921.0,84.0,1970.0
9529,0181654,Nelson,17/06/2017,970000.0,S,t,4,2.0,4.0,2.0,0.0,142.0,2003.0
9530,0372109,Brad,17/06/2017,1100000.0,VB,h,3,3.0,3.0,2.0,255.0,,2007.0
9531,0331332,Barry,17/06/2017,485000.0,S,u,2,1.0,2.0,1.0,1856.0,,
9532,0515280,Jellis,17/06/2017,1195000.0,S,h,2,1.0,2.0,1.0,337.0,122.0,1940.0
9533,0577981,Brad,17/06/2017,1155000.0,PI,h,4,1.0,4.0,3.0,616.0,170.0,1900.0
9534,0236625,Frank,17/06/2017,800000.0,PI,t,3,2.0,3.0,1.0,161.0,149.0,2012.0
9535,0959250,Nelson,17/06/2017,685000.0,SP,h,2,1.0,2.0,1.0,173.0,,2009.0
9536,0537626,Nelson,17/06/2017,667000.0,S,u,2,1.0,2.0,1.0,86.0,,
9537,0021098,Jellis,17/06/2017,1018000.0,S,h,5,2.0,5.0,2.0,737.0,194.0,1990.0
9538,0782915,Schroeder,17/06/2017,1100000.0,S,h,5,3.0,5.0,2.0,836.0,789.0,2001.0
9539,0965090,Jellis,17/06/2017,1394000.0,S,h,3,2.0,3.0,1.0,60.0,200.0,1950.0
9540,0879644,Nelson,17/06/2017,1600000.0,VB,h,3,2.0,3.0,0.0,251.0,180.0,
9541,0144986,Nelson,17/06/2017,620000.0,VB,u,2,1.0,2.0,2.0,0.0,,
9542,0043508,Nelson,17/06/2017,1270000.0,S,h,2,1.0,2.0,0.0,183.0,,1890.0
9543,0547772,Trimson,17/06/2017,240000.0,SA,u,1,1.0,1.0,1.0,1015.0,46.0,1970.0
9544,0932572,Jas,17/06/2017,855000.0,S,u,3,2.0,3.0,2.0,0.0,,
9545,0903542,Burnham,17/06/2017,310000.0,PI,u,1,1.0,1.0,0.0,0.0,53.0,1888.0
9546,0241475,Sweeney,17/06/2017,910000.0,S,h,2,1.0,2.0,0.0,312.0,,
9547,0807065,Noel,17/06/2017,1177000.0,S,h,3,2.0,3.0,2.0,561.0,,
9548,0581205,Jellis,17/06/2017,1131000.0,S,h,3,1.0,3.0,2.0,697.0,,
9549,0609815,McDonald,17/06/2017,540000.0,SA,h,3,1.0,3.0,2.0,665.0,110.0,1930.0
9550,0568529,Barry,17/06/2017,691000.0,S,h,5,2.0,5.0,3.0,551.0,221.0,1975.0
9551,0753019,YPA,17/06/2017,675000.0,SP,h,5,2.0,5.0,2.0,565.0,,
9552,0286914,Barry,17/06/2017,660000.0,S,h,5,2.0,5.0,1.0,536.0,,
9553,0820706,Jellis,17/06/2017,2305000.0,S,h,4,1.0,4.0,3.0,632.0,,
9554,0759868,hockingstuart,17/06/2017,1650000.0,PI,h,2,1.0,2.0,2.0,660.0,,1928.0
9555,0480863,VICProp,17/06/2017,3056000.0,PI,h,3,2.0,4.0,2.0,1590.0,292.0,1992.0
9556,0785644,Harcourts,17/06/2017,1900000.0,PI,h,3,1.0,3.0,0.0,738.0,,
9557,0043983,Jellis,17/06/2017,2650000.0,PI,h,5,3.0,6.0,2.0,662.0,119.0,1960.0
9558,0772273,Harcourts,17/06/2017,655000.0,S,t,3,2.0,3.0,2.0,0.0,133.0,2002.0
9559,0493193,Harcourts,17/06/2017,1550000.0,S,h,3,2.0,3.0,2.0,648.0,181.0,1980.0
9560,0239413,Barry,17/06/2017,1715000.0,S,h,4,1.0,4.0,2.0,758.0,,
9561,0208044,Stockdale,17/06/2017,780000.0,S,h,3,1.0,3.0,2.0,697.0,131.27,1960.0
9562,0020983,YPA,17/06/2017,422000.0,S,u,2,1.0,2.0,1.0,136.0,,1980.0
9563,0962377,Eview,17/06/2017,780000.0,S,h,4,1.0,4.0,3.0,697.0,133.0,1960.0
9564,0942526,Nelson,17/06/2017,945000.0,S,h,4,2.0,4.0,4.0,474.0,210.0,2000.0
9565,0600665,Barry,17/06/2017,645000.0,S,h,4,2.0,3.0,2.0,538.0,154.0,2000.0
9566,0339646,Barry,17/06/2017,785000.0,S,h,3,1.0,3.0,1.0,602.0,,
9567,0162368,Philip,17/06/2017,810000.0,S,h,3,1.0,3.0,2.0,634.0,,
9568,0688422,REMAX,17/06/2017,601000.0,S,h,3,2.0,3.0,4.0,604.0,167.87,1995.0
9569,0157048,Buxton,17/06/2017,970000.0,S,u,3,2.0,3.0,2.0,0.0,99.0,2005.0
9570,0519244,Charlton,17/06/2017,805000.0,S,u,2,1.0,2.0,2.0,0.0,,
9571,0713354,Buxton,17/06/2017,2120000.0,S,h,3,1.0,3.0,3.0,753.0,,1934.0
9572,0144925,Marshall,17/06/2017,2100000.0,S,h,3,2.0,3.0,1.0,455.0,,1990.0
9573,0513655,Marshall,17/06/2017,762000.0,S,u,2,1.0,2.0,1.0,1583.0,,1970.0
9574,0468313,Abercromby's,17/06/2017,2053000.0,S,h,4,3.0,4.0,2.0,354.0,,
9575,0287516,Abercromby's,17/06/2017,7650000.0,S,h,4,2.0,4.0,4.0,1690.0,284.0,1863.0
9576,0517103,Domain,17/06/2017,375000.0,S,u,1,1.0,1.0,1.0,0.0,53.0,1970.0
9577,0964598,Walshe,17/06/2017,525000.0,PI,u,2,1.0,2.0,1.0,0.0,,
9578,0456250,Jellis,17/06/2017,1080000.0,S,u,2,2.0,2.0,2.0,6996.0,136.0,2000.0
9579,0661195,Jellis,17/06/2017,2225000.0,VB,h,3,1.0,3.0,2.0,616.0,,1920.0
9580,0740059,Noel,17/06/2017,2855000.0,PI,h,5,3.0,5.0,2.0,572.0,274.0,2000.0
9581,0716624,Kay,17/06/2017,3255000.0,PI,h,4,3.0,4.0,3.0,1116.0,304.0,1984.0
9582,0418319,Jellis,17/06/2017,2200000.0,VB,h,6,3.0,6.0,3.0,622.0,,
9583,0856445,Philip,17/06/2017,655000.0,S,h,3,1.0,3.0,1.0,348.0,,
9584,0602166,Ray,17/06/2017,670000.0,S,t,3,2.0,3.0,1.0,194.0,,
9585,0710650,Miles,17/06/2017,828000.0,S,t,4,2.0,4.0,2.0,264.0,140.0,2000.0
9586,0402392,Nelson,17/06/2017,1230000.0,S,h,4,1.0,4.0,2.0,630.0,237.0,1950.0
9587,0832715,Victory,17/06/2017,590000.0,S,h,3,1.0,3.0,2.0,290.0,105.0,1950.0
9588,0432098,Buxton,17/06/2017,1155000.0,PI,h,3,2.0,3.0,1.0,650.0,,
9589,0771890,Buxton,17/06/2017,1220000.0,SP,h,4,1.0,4.0,2.0,633.0,,
9590,0169360,Smart,17/06/2017,548000.0,S,h,2,1.0,2.0,1.0,0.0,,1970.0
9591,0232588,Prof.,17/06/2017,935000.0,S,h,6,4.0,6.0,2.0,694.0,,
9592,0397873,hockingstuart,17/06/2017,555000.0,S,h,3,2.0,3.0,4.0,615.0,115.0,
9593,0970692,hockingstuart,17/06/2017,535000.0,S,h,3,1.0,3.0,2.0,603.0,,
9594,0414102,Ray,17/06/2017,1093800.0,S,h,3,1.0,3.0,2.0,501.0,180.0,
9595,0069400,Ray,17/06/2017,1145000.0,S,h,4,1.0,4.0,2.0,603.0,151.0,1960.0
9596,0759627,Ray,17/06/2017,1853000.0,S,h,2,2.0,2.0,2.0,751.0,,
9597,0911284,Sweeney,17/06/2017,550000.0,VB,h,3,1.0,3.0,4.0,802.0,183.97,1978.0
9598,0381566,Barry,17/06/2017,1120000.0,S,h,4,2.0,4.0,2.0,599.0,,
9599,0881178,Nelson,17/06/2017,1001000.0,S,h,3,1.0,3.0,2.0,605.0,,
9600,0859716,Barry,17/06/2017,690000.0,PI,h,3,1.0,3.0,2.0,650.0,,
9601,0736288,Biggin,17/06/2017,1070000.0,S,h,2,1.0,2.0,0.0,282.0,,
9602,0909464,Nelson,17/06/2017,730000.0,SP,u,2,2.0,2.0,1.0,2135.0,90.0,2010.0
9603,0390922,Rendina,17/06/2017,392000.0,SP,u,1,1.0,1.0,1.0,0.0,60.0,2001.0
9604,0425063,Hodges,17/06/2017,1150000.0,S,h,2,1.0,2.0,0.0,147.0,95.0,1890.0
